,FIPS,Lat,Long_,Confirmed,Deaths,Active,Combined_Key,Population
762,54033,39.2853852,-80.37919577,28,1,27,"Harrison, WV",67256
763,13133,33.5769205,-83.17139104,34,1,33,"Greene, GA",18324
764,13139,34.32207823,-83.81896936,374,1,373,"Hall, GA",204441
765,33015,42.98499744,-71.12883377,399,1,398,"Rockingham, NH",309769
766,26127,43.64124435,-86.26726673,3,1,2,"Oceana, MI",26467
767,37113,35.14867843,-83.41696617,2,1,1,"Macon, NC",35858
768,35006,34.91131525,-107.998876,29,1,28,"Cibola, NM",26675
769,13291,34.82995757,-83.98967069,8,1,7,"Union, GA",24511
770,48489,26.47411727,-97.61535848,5,1,4,"Willacy, TX",21358
771,26015,42.59513984,-85.30834519,18,1,17,"Barry, MI",61550
772,37193,36.2084135,-81.16232895,4,1,3,"Wilkes, NC",68412
773,47063,36.21990035,-83.26586179,6,1,5,"Hamblen, TN",64934
774,28019,33.34598242,-89.24809382,11,1,10,"Choctaw, MS",8210
775,47131,36.35732446,-89.14921589,8,1,7,"Obion, TN",30069
776,22011,30.64836518,-93.34173616,30,1,29,"Beauregard, LA",37497
777,37083,36.25669272,-77.6556109,30,1,29,"Halifax, NC",50010
778,18139,39.62002287,-85.4655599,17,1,16,"Rush, IN",16581
779,13137,34.63331566,-83.53094677,29,1,28,"Habersham, GA",45328
780,13195,34.12920917,-83.21218732,13,1,12,"Madison, GA",29880
781,30057,45.30080065,-111.9173017,8,1,7,"Madison, MT",8600
782,13319,32.80291082,-83.17140684,14,1,13,"Wilkinson, GA",8954
783,29013,38.25271289,-94.34113157,6,1,5,"Bates, MO",16172
784,27025,45.5021011,-92.90861945,7,1,6,"Chisago, MN",56579
785,48021,30.10370699,-97.31206354,32,1,31,"Bastrop, TX",88723
786,19121,41.33081904,-94.01554631,3,1,2,"Madison, IA",16338
787,48073,31.837258,-95.16559897,9,1,8,"Cherokee, TX",52646
788,51650,37.03513786,-76.35879121,75,1,74,"Hampton, VA",134510
789,51540,38.03527919,-78.48569588,38,1,37,"Charlottesville, VA",47266
790,24045,38.37301947,-75.62705831,76,1,75,"Wicomico, MD",103609
791,48359,35.40425596,-102.6027606,3,1,2,"Oldham, TX",2112
792,37153,35.00417719,-79.74491009,14,1,13,"Richmond, NC",44829
793,47061,35.38433717,-85.72142731,23,1,22,"Grundy, TN",13427
794,37037,35.70394416,-79.25541492,81,1,80,"Chatham, NC",74470
795,51830,37.28131268,-76.70905141,19,1,18,"Williamsburg, VA",14954
796,28105,33.42491685,-88.87905132,41,1,40,"Oktibbeha, MS",49587
797,13055,34.47197698,-85.34535662,8,1,7,"Chattooga, GA",24789
798,26035,43.98794227,-84.84819859999998,5,1,4,"Clare, MI",30950
799,13145,32.73709786,-84.90538572,25,1,24,"Harris, GA",35236
800,42009,40.00522157,-78.48998442,9,1,8,"Bedford, PA",47888
801,26031,45.44787015,-84.50122149,12,1,11,"Cheboygan, MI",25276
802,40021,35.90692775,-94.99980896,21,1,20,"Cherokee, OK",48657
803,36015,42.13891056,-76.7638805,69,1,68,"Chemung, NY",83456
804,40093,36.31149996,-98.53467076,2,1,1,"Major, OK",7629
805,12091,30.69143028,-86.59267105,107,1,106,"Okaloosa, FL",210738
806,13143,33.79602175,-85.21005667,19,1,18,"Haralson, GA",29792
807,13221,33.878629600000004,-83.08278123,19,1,18,"Oglethorpe, GA",15259
808,39063,41.00250487,-83.66838948,23,1,22,"Hancock, OH",75783
809,17141,42.04165196,-89.32184679,28,1,27,"Ogle, IL",50643
810,39171,41.56052014,-84.58429552,6,1,5,"Williams, OH",36692
811,48227,32.30621324,-101.4356444,1,1,0,"Howard, TX",36664
812,37039,35.1349263,-84.05970864,14,1,13,"Cherokee, NC",28612
813,18017,40.76135835,-86.34830753,33,1,32,"Cass, IN",37689
814,28145,34.49162015,-89.00776006,9,1,8,"Union, MS",28815
815,18009,40.47388153,-85.32499702,6,1,5,"Blackford, IN",11758
816,37031,34.8932941,-76.54120135,22,1,21,"Carteret, NC",69473
817,21195,37.47088263,-82.39487445,5,1,4,"Pike, KY",57876
818,31109,40.78416049,-96.68777155,57,1,56,"Lancaster, NE",319090
819,49053,37.3225,-113.4776,47,1,46,"Washington, UT",177556
820,21031,37.20946153,-86.68748787,24,1,23,"Butler, KY",12879
821,41039,43.93727035,-122.847753,44,1,43,"Lane, OR",382067
822,13173,31.03828570000001,-83.06472457,5,1,4,"Lanier, GA",10423
823,13025,31.19576557,-81.97743999,13,1,12,"Brantley, GA",19109
824,55057,43.92456975,-90.11120239,7,1,6,"Juneau, WI",26687
825,37147,35.59535426,-77.37353178,72,1,71,"Pitt, NC",180742
826,41033,42.3665549,-123.5561938,19,1,18,"Josephine, OR",87487
827,40121,34.92065823,-95.7513432,13,1,12,"Pittsburg, OK",43654
828,37103,35.02254606,-77.35870791,9,1,8,"Jones, NC",9419
829,40077,34.87844729,-95.25215049,4,1,3,"Latimer, OK",10073
830,40015,35.17364557,-98.37534464,35,1,34,"Caddo, OK",28762
831,1129,31.4092794,-88.20689944,12,1,11,"Washington, AL",16326
832,47011,35.15739424,-84.857186,33,1,32,"Bradley, TN",108110
833,56019,44.04057166,-106.5845174,11,1,10,"Johnson, WY",8445
834,48251,32.37877812,-97.36615819,34,1,33,"Johnson, TX",175817
835,55135,44.47068056,-88.96534501,4,1,3,"Waupaca, WI",50990
836,13175,32.46325233,-82.92221316,35,1,34,"Laurens, GA",47546
837,45059,34.48244419,-82.00490796,14,1,13,"Laurens, SC",67493
838,16075,44.00545243,-116.7647695,9,1,8,"Payette, ID",23951
839,5075,36.04188196,-91.10867198,11,1,10,"Lawrence, AR",16406
840,13167,32.70211082,-82.66166794,21,1,20,"Johnson, GA",9643
841,12007,29.95079741,-82.16611613,35,1,34,"Bradford, FL",28201
842,18177,39.8633444,-85.01044989,20,1,19,"Wayne, IN",65884
843,13165,32.79248718,-81.96040187,12,1,11,"Jenkins, GA",8676
844,13027,30.83922642,-83.58303423,21,1,20,"Brooks, GA",15457
845,24043,39.60835778,-77.82002295,106,1,105,"Washington, MD",151049
846,24029,39.24976208,-76.04741541,11,1,10,"Kent, MD",19422
847,29021,39.65816401,-94.80138942,22,1,21,"Buchanan, MO",87364
848,37019,34.070565,-78.22814204,35,1,34,"Brunswick, NC",142820
849,18087,41.64232188,-85.42674232,14,1,13,"LaGrange, IN",39614
850,42099,40.40206612,-77.26297447,17,1,16,"Perry, PA",46272
851,28111,31.17161885,-88.99281835,20,1,19,"Perry, MS",11973
852,18085,41.24521668,-85.86312322,19,1,18,"Kosciusko, IN",79456
853,55009,44.4526553,-88.00411844,114,1,113,"Brown, WI",264542
854,29107,39.06986886,-93.78076396,28,1,27,"Lafayette, MO",32708
855,39083,40.39830217,-82.42027563,10,1,9,"Knox, OH",62322
856,48049,31.77430356,-98.99907113,11,1,10,"Brown, TX",37864
857,42125,40.19208869,-80.24582867,71,1,70,"Washington, PA",206865
858,5107,34.43268455,-90.84800154,4,1,3,"Phillips, AR",17782
859,39015,38.93416837,-83.86788395,8,1,7,"Brown, OH",43432
860,48273,27.42435506,-97.69894948,3,1,2,"Kleberg, TX",30680
861,28073,31.20572971,-89.5077704,48,1,47,"Lamar, MS",63343
862,27015,44.24205652,-94.72562874,7,1,6,"Brown, MN",25008
863,18013,39.19605589,-86.22868909,14,1,13,"Brown, IN",15092
864,53035,47.63479026,-122.6436061,132,1,131,"Kitsap, WA",271473
865,8063,39.30497777,-102.6022199,8,1,7,"Kit Carson, CO",7097
866,6031,36.07409056,-119.8159973,13,1,12,"Kings, CA",152940
867,31019,40.85486962,-99.07500296,38,1,37,"Buffalo, NE",49659
868,55011,44.37835084,-91.75332578,4,1,3,"Buffalo, WI",13031
869,55061,44.51727459,-87.61468386,5,1,4,"Kewaunee, WI",20434
870,17143,40.78702156,-89.76078901,33,1,32,"Peoria, IL",179179
871,13031,32.39577406,-81.74811421,22,1,21,"Bulloch, GA",79608
872,13231,33.09310242,-84.38790389,25,1,24,"Pike, GA",18962
873,46103,44.0025835,-102.8240777,9,1,8,"Pennington, SD",113775
874,28065,31.56884708,-89.82670990000004,7,1,6,"Jefferson Davis, MS",11128
875,45017,33.66926881,-80.77722168,5,1,4,"Calhoun, SC",14553
876,28079,32.7536828,-89.52402044,40,1,39,"Leake, MS",22786
877,42063,40.65241041,-79.08963285,43,1,42,"Indiana, PA",84073
878,13157,34.13794553,-83.56814788,33,1,32,"Jackson, GA",72977
879,51153,38.70916224,-77.48713689,536,1,535,"Prince William, VA",470335
880,8091,38.14717457,-107.7675136,4,1,3,"Ouray, CO",4952
881,13235,32.23334561,-83.47549959999998,11,1,10,"Pulaski, GA",11137
882,55051,46.26302338,-90.24295041,2,1,1,"Iron, WI",5687
883,17015,42.06823429,-89.93395545,5,1,4,"Carroll, IL",14305
884,29169,37.82462075,-92.20783203,16,1,15,"Pulaski, MO",52607
885,18015,40.580783200000006,-86.56198812,6,1,5,"Carroll, IN",20257
886,48293,31.5454767,-96.58095444,11,1,10,"Limestone, TX",23437
887,12107,29.60779729,-81.74230285,46,1,45,"Putnam, FL",74521
888,26069,44.35486835,-83.63484895,4,1,3,"Iosco, MI",25127
889,28155,33.61300486,-89.28392912,14,1,13,"Webster, MS",9689
890,12061,27.69308961,-80.60556721,78,1,77,"Indian River, FL",159923
891,18119,39.31145587,-86.83900724,19,1,18,"Owen, IN",20799
892,28023,32.04158545,-88.68896219999998,19,1,18,"Clarke, MS",15541
893,37183,35.78879266,-78.65249174,537,1,536,"Wake, NC",1111761
894,39077,41.14651175,-82.59867951,14,1,13,"Huron, OH",58266
895,18069,40.82907273,-85.48822092,6,1,5,"Huntington, IN",36520
896,24035,39.06198912,-76.03530977,19,1,18,"Queen Anne's, MD",50381
897,29113,39.05345619,-90.95588181,35,1,34,"Lincoln, MO",59013
898,29035,36.94160441,-90.96051322,3,1,2,"Carter, MO",5982
899,13239,31.86728114,-85.01773177,3,1,2,"Quitman, GA",2299
900,30053,48.54265777,-115.4046155,7,1,6,"Lincoln, MT",19980
901,32013,41.40692186,-118.1109427,20,1,19,"Humboldt, NV",16831
902,31111,41.04658298,-100.7475374,17,1,16,"Lincoln, NE",34914
903,47019,36.28969086,-82.12588974,3,1,2,"Carter, TN",56391
904,29031,37.38489388,-89.6843587,30,1,29,"Cape Girardeau, MO",78871
905,38101,48.22390169,-101.5436763,20,1,19,"Ward, ND",67641
906,41053,44.90322804,-123.4128888,30,1,29,"Polk, OR",86085
907,28149,32.35810271,-90.83352619,15,1,14,"Warren, MS",45381
908,20103,39.20183497,-95.03620809,95,1,94,"Leavenworth, KS",81758
909,48037,33.44626922,-94.41834132,37,1,36,"Bowie, TX",93245
910,5077,34.78498904,-90.78383866,3,1,2,"Lee, AR",8857
911,21017,38.2054607,-84.21827874,4,1,3,"Bourbon, KY",19788
912,40123,34.72959848,-96.68337199,10,1,9,"Pontotoc, OK",38284
913,29027,38.83674754,-91.92186505,20,1,19,"Callaway, MO",44743
914,20011,37.85508555,-94.84865997,7,1,6,"Bourbon, KS",14534
915,21035,36.62093411,-88.2731593,15,1,14,"Calloway, KY",39001
916,24009,38.53961642,-76.56820632,102,1,101,"Calvert, MD",92525
917,42021,40.49527404,-78.71377428,14,1,13,"Cambria, PA",130192
918,13163,33.05867328,-82.41609057,7,1,6,"Jefferson, GA",15362
919,12065,30.43669112,-83.89442308,22,1,21,"Jefferson, FL",14246
920,29029,38.02199522,-92.76083747,26,1,25,"Camden, MO",46305
921,39135,39.7420247,-84.64787018,20,1,19,"Preble, OH",40882
922,29019,38.99186229,-92.30723575,87,1,86,"Boone, MO",180463
923,48241,30.74685667,-94.02667579,7,1,6,"Jasper, TX",35529
924,48363,32.75310985,-98.31319001,7,1,6,"Palo Pinto, TX",29189
925,19155,41.33640314,-95.53907776,14,1,13,"Pottawattamie, IA",93206
926,18171,40.34728141,-87.35602659,3,1,2,"Warren, IN",8265
927,18073,41.02078733,-87.11553319,19,1,18,"Jasper, IN",33562
928,17079,39.01054275,-88.15437049,3,1,2,"Jasper, IL",9610
929,17007,42.32359279,-88.82345779,16,1,15,"Boone, IL",53544
930,55053,44.31864893,-90.80566792,10,1,9,"Jackson, WI",20643
931,54035,38.84263974,-81.68148753,33,1,32,"Jackson, WV",28576
932,53065,48.40035475,-117.8542701,7,1,6,"Stevens, WA",45723
933,19157,41.68625425,-92.53155731,6,1,5,"Poweshiek, IA",18504
934,12129,30.16548905,-84.39895211,13,1,12,"Wakulla, FL",33739
935,17099,41.34426129999999,-88.88633881,24,1,23,"LaSalle, IL",108669
936,6103,40.12570935,-122.2370171,1,1,0,"Tehama, CA",65084
937,13277,31.45743864,-83.5236119,74,1,73,"Tift, GA",40644
938,42005,40.81665618,-79.46290811,29,1,28,"Armstrong, PA",64735
939,47051,35.15634626,-86.09201039,23,1,22,"Franklin, TN",42208
940,45029,32.87582989,-80.67641292,21,1,20,"Colleton, SC",37677
941,42117,41.77255149,-77.25433032,13,1,12,"Tioga, PA",40591
942,21149,37.5301951,-87.26803443,6,1,5,"McLean, KY",9207
943,26113,44.33772443,-85.09256478,2,1,1,"Missaukee, MI",15118
944,29187,37.81214171,-90.47598685,23,1,22,"St. Francois, MO",67215
945,1043,34.13020303,-86.86888037,40,1,39,"Cullman, AL",83768
946,35015,32.47167456,-104.3053527,7,1,6,"Eddy, NM",58460
947,53067,46.9291895,-122.8290656,82,1,81,"Thurston, WA",290536
948,8025,38.32608609,-103.7844965,2,1,1,"Crowley, CO",6061
949,37065,35.91230639,-77.59436892,36,1,35,"Edgecombe, NC",51472
950,24001,39.62357628,-78.69280486,17,1,16,"Allegany, MD",70416
951,55021,43.46492199,-89.33589004,27,1,26,"Columbia, WI",57532
952,37047,34.26744084,-78.65801424,40,1,39,"Columbus, NC",55508
953,21211,38.21476019,-85.194223,19,1,18,"Shelby, KY",49024
954,36003,42.25748406,-78.02750466,28,1,27,"Allegany, NY",46091
955,40139,36.74777635,-101.4889765,9,1,8,"Texas, OK",19983
956,13103,32.36616021,-81.34280942,25,1,24,"Effingham, GA",64296
957,17049,39.05935711,-88.58969584,3,1,2,"Effingham, IL",34008
958,30063,47.03728583,-113.92135079999998,30,1,29,"Missoula, MT",119600
959,37127,35.96575634,-77.98422508,42,1,41,"Nash, NC",94298
960,17135,39.23198845,-89.47809254,9,1,8,"Montgomery, IL",28414
961,20191,37.23682549,-97.47721621,2,1,1,"Sumner, KS",22836
962,46087,43.6742571,-97.36863144,3,1,2,"McCook, SD",5586
963,13251,32.74976524,-81.60779441,9,1,8,"Screven, GA",13966
964,45065,33.90161443,-82.30794338,4,1,3,"McCormick, SC",9463
965,37123,35.33155144,-79.90416657,16,1,15,"Montgomery, NC",27173
966,31067,40.26186809,-96.68946704,26,1,25,"Gage, NE",21513
967,19061,42.46815349,-90.88181925,37,1,36,"Dubuque, IA",97311
968,13253,30.93464824,-84.86823924,16,1,15,"Seminole, GA",8090
969,40133,35.16478725,-96.61686741,7,1,6,"Seminole, OK",24258
970,1033,34.69847452,-87.80168544,11,1,10,"Colbert, AL",55241
971,39147,41.12351311,-83.12783209,11,1,10,"Seneca, OH",55178
972,28163,32.77890365,-90.39656148,65,1,64,"Yazoo, MS",29690
973,4017,35.3997715,-110.3218983,390,1,389,"Navajo, AZ",110924
974,51510,38.814003,-77.08183073,254,1,253,"Alexandria, VA",159428
975,26149,41.91441767,-85.52797979,22,1,21,"St. Joseph, MI",60964
976,47163,36.51240691,-82.30412917,43,1,42,"Sullivan, TN",158348
977,38049,48.23104458,-100.6324822,1,1,0,"McHenry, ND",5745
978,4025,34.59933926,-112.5538588,66,1,65,"Yavapai, AZ",235099
979,13083,34.854916700000004,-85.50490424,3,1,2,"Dade, GA",16116
980,8117,39.63803232,-106.1150762,74,1,73,"Summit, CO",31011
981,21163,37.96163597,-86.21028219,2,1,1,"Meade, KY",28572
982,1059,34.44235334,-87.84289505,14,1,13,"Franklin, AL",31362
983,5043,33.59035001,-91.71777921,6,1,5,"Drew, AR",18219
984,26111,43.64330771,-84.38804374,36,1,35,"Midland, MI",83156
985,27171,45.17297924,-93.96234781,21,1,20,"Wright, MN",138377
986,20037,37.50675523,-94.85245778,6,1,5,"Crawford, KS",38818
987,19047,42.03718237,-95.3819718,6,1,5,"Crawford, IA",16820
988,24041,38.76618159,-76.10882561,14,1,13,"Talbot, MD",37181
989,39107,40.54043046,-84.62912742,13,1,12,"Mercer, OH",41172
990,48441,32.30163422,-99.89007449,74,1,73,"Taylor, TX",138034
991,28129,32.01744532,-89.50644846,36,1,35,"Smith, MS",15916
992,1121,33.37823223,-86.16886178,38,1,37,"Talladega, AL",79978
993,17051,39.00072038,-89.02452658,12,1,11,"Fayette, IL",21336
994,37049,35.11833364,-77.08398081,31,1,30,"Craven, NC",102139
995,18045,40.12361933,-87.24217689,3,1,2,"Fountain, IN",16346
996,48423,32.37474036,-95.2717568,103,1,102,"Smith, TX",232751
997,29213,36.65465345,-93.04075153,8,1,7,"Taney, MO",55928
998,2090,64.80726247,-146.5692662,79,1,78,"Fairbanks North Star, AK",96849
999,28005,31.17467303,-90.80501621,15,1,14,"Amite, MS",12297
1000,20035,37.23781842,-96.83776647,1,1,0,"Cowley, KS",34908
1001,39045,39.75107189,-82.63088163,92,1,91,"Fairfield, OH",157574
1002,42109,40.77129231,-77.06840691,24,1,23,"Snyder, PA",40372
1003,21005,38.00671029,-84.99171713,4,1,3,"Anderson, KY",22747
1004,47001,36.12684348,-84.19965764,15,1,14,"Anderson, TN",76978
1005,37197,36.16222629,-80.66239436,11,1,10,"Yadkin, NC",37667
1006,39043,41.36796058,-82.62904521,16,1,15,"Erie, OH",74266
1007,23001,44.1664747,-70.20380627,31,1,30,"Androscoggin, ME",108277
1008,26039,44.68255561,-84.61006219,16,1,15,"Crawford, MI",14029
1009,42115,41.82147784,-75.80071959,40,1,39,"Susquehanna, PA",40328
1010,19007,40.74324454,-92.86865906,1,1,0,"Appanoose, IA",12426
1011,22029,31.44817835,-91.63814433,21,1,20,"Concordia, LA",19259
1012,48107,33.61431553,-101.3000364,1,1,0,"Crosby, TX",5737
1013,8039,39.28656773,-104.1358721,17,1,16,"Elbert, CO",26729
1014,26107,43.64064262,-85.32463223,11,1,10,"Mecosta, MI",43453
1015,48325,29.3557301,-99.11030298,13,1,12,"Medina, TX",51584
1016,32007,41.14531606,-115.3577619,11,1,10,"Elko, NV",52778
1017,13081,31.92289565,-83.76811843,88,1,87,"Crisp, GA",22372
1018,17053,40.59706922,-88.22350769,4,1,3,"Ford, IL",12961
1019,5029,35.26205537,-92.70506566,5,1,4,"Conway, AR",20846
1020,13263,32.69642758,-84.53351366,12,1,11,"Talbot, GA",6195
1021,21213,36.74058474,-86.58047435,17,1,16,"Simpson, KY",18572
1022,1037,32.93690146,-86.24847739,19,1,18,"Coosa, AL",10663
1023,38029,46.28398398,-100.2389766,1,1,0,"Emmons, ND",3241
1024,30029,48.29575866,-114.0520569,37,1,36,"Flathead, MT",103806
1025,20055,38.04340344,-100.7381938,18,1,17,"Finney, KS",36467
1026,17137,39.71654544,-90.20255104,10,1,9,"Morgan, IL",33658
1027,48143,32.23602653,-98.21773417,13,1,12,"Erath, TX",42698
1028,28099,32.75339664,-89.11726492,35,1,34,"Neshoba, MS",29118
1029,29051,38.50455671,-92.27860244,38,1,37,"Cole, MO",76745
1030,18149,41.27890281,-86.64686895,10,1,9,"Starke, IN",22995
1031,18033,41.39804622,-84.99906934,6,1,5,"DeKalb, IN",43475
1032,37045,35.33553364,-81.55204486,40,1,39,"Cleveland, NC",97947
1033,13249,32.2654021,-84.31258912,13,1,12,"Schley, GA",5257
1034,55001,43.96974651,-89.76782777,3,1,2,"Adams, WI",20220
1035,50001,44.03217337,-73.14130877,56,1,55,"Addison, VT",36777
1036,13131,30.87454847,-84.23418364,21,1,20,"Grady, GA",24633
1037,40051,35.0167709,-97.88339847,14,1,13,"Grady, OK",55834
1038,55139,44.06886922,-88.64477096,31,1,30,"Winnebago, WI",171907
1039,26117,43.31082541,-85.15252824,23,1,22,"Montcalm, MI",63888
1040,51700,37.08166899,-76.51754109,95,1,94,"Newport News, VA",179225
1041,13207,33.014289,-83.92097166,13,1,12,"Monroe, GA",27578
1042,54049,39.50984542,-80.24244659,41,1,40,"Marion, WV",56072
1043,45071,34.28629098,-81.59935761,16,1,15,"Newberry, SC",38440
1044,47115,35.12997174,-85.62265895,26,1,25,"Marion, TN",28907
1045,45067,34.07859748,-79.36400756,8,1,7,"Marion, SC",30657
1046,21001,37.10459774,-85.28129668,43,1,42,"Adair, KY",19202
1047,18023,40.30319754,-86.47277257,13,1,12,"Clinton, IN",32399
1048,13279,32.12059861,-82.32957247,16,1,15,"Toombs, GA",26830
1049,39011,40.55998859,-84.22421429999999,18,1,17,"Auglaize, OH",45656
1050,9015,41.82972709,-71.98182316,89,1,88,"Windham, CT",116782
1051,28097,33.49419589,-89.61729103,15,1,14,"Montgomery, MS",9775
1052,27027,46.89289518,-96.48761922,43,1,42,"Clay, MN",64222
1053,50025,42.986982,-72.71268875,57,1,56,"Windham, VT",42222
1054,6115,39.26255932,-121.3535644,15,1,14,"Yuba, CA",78668
1055,27103,44.35291112,-94.24710352,7,1,6,"Nicollet, MN",34274
1056,19043,42.84443388,-91.34133693,7,1,6,"Clayton, IA",17549
1057,1001,32.53952745,-86.64408227,24,1,23,"Autauga, AL",55869
1058,55081,43.94641218,-90.618819,10,1,9,"Monroe, WI",46253
1059,47169,36.39026213,-86.16087954,20,1,19,"Trousdale, TN",11284
1060,18151,41.64423868,-85.00101094,13,1,12,"Steuben, IN",34594
1061,47117,35.45798777,-86.76420988,9,1,8,"Marshall, TN",34375
1062,26053,46.40862701,-89.69377193,4,1,3,"Gogebic, MI",13975
1063,29186,37.89090059,-90.1949941,7,1,6,"Ste. Genevieve, MO",17894
1064,18001,40.7457653,-84.93671406,6,1,5,"Adams, IN",35777
1065,51199,37.24374789,-76.54412815,35,1,34,"York, VA",68280
1066,42001,39.87140411,-77.21610347,64,1,63,"Adams, PA",103009
1067,39025,39.04847534,-84.15375786,49,1,48,"Clermont, OH",206428
1068,12043,26.95635849,-81.18996211,5,1,4,"Glades, FL",13811
1069,28143,34.64967704,-90.37481167,23,1,22,"Tunica, MS",9632
1070,40137,34.48556989,-97.85141892,15,1,14,"Stephens, OK",43143
1071,55027,43.41576662,-88.70928178,19,1,18,"Dodge, WI",87839
1072,13287,31.71612656,-83.62069378,41,1,40,"Turner, GA",7985
1073,18113,41.39672484,-85.41966713,25,1,24,"Noble, IN",47744
1074,22007,29.89946234,-91.06461642,129,1,128,"Assumption, LA",21891
1075,48115,32.74255572,-101.9477242,8,1,7,"Dawson, TX",12728
1076,6051,37.93899289,-118.8872409,23,1,22,"Mono, CA",14444
1077,39009,39.33425634,-82.04278644,3,1,2,"Athens, OH",65327
1078,21081,38.64962758,-84.62415957,14,1,13,"Grant, KY",25069
1079,40047,36.3791334,-97.78265517,7,1,6,"Garfield, OK",61056
1080,36057,42.90123494,-74.44011632,32,1,31,"Montgomery, NY",49221
1081,8029,38.86246243,-107.8631342,12,1,11,"Delta, CO",31162
1082,18027,38.70186039,-87.07185406,21,1,20,"Daviess, IN",33351
1083,6057,39.30394768,-120.7627281,34,1,33,"Nevada, CA",99755
1084,53017,47.7361335,-119.692937,29,1,28,"Douglas, WA",43429
1085,39053,38.82708533,-82.31647569,8,1,7,"Gallia, OH",29898
1086,37055,35.66520691,-75.71767334,15,1,14,"Dare, NC",37009
1087,27139,44.6490231,-93.53340251,20,1,19,"Scott, MN",149013
1088,26041,45.90484910000001,-86.9080745,9,1,8,"Delta, MI",35784
1089,45035,33.0794369,-80.40502652,78,1,77,"Dorchester, SC",162809
1090,28027,34.22772299,-90.60415045,43,1,42,"Coahoma, MS",22124
1091,35013,32.35275771,-106.83293870000001,54,1,53,"Dona Ana, NM",218195
1092,17037,41.89373302,-88.76958483,37,1,36,"DeKalb, IL",104897
1093,1099,31.56729412,-87.36995001,7,1,6,"Monroe, AL",20733
1094,55029,44.95856458,-87.30002707,9,1,8,"Door, WI",27668
1095,48451,31.40464436,-100.462443,40,1,39,"Tom Green, TX",119200
1096,24019,38.45413522,-76.02752426,16,1,15,"Dorchester, MD",31929
1097,37129,34.25758282,-77.87075626,63,1,62,"New Hanover, NC",234473
1098,6079,35.38822029,-120.4039028,120,1,119,"San Luis Obispo, CA",283111
1099,8093,39.120926,-105.7182065,6,0,6,"Park, CO",18845
1100,2290,65.50815459,-151.3907387,1,0,1,"Yukon-Koyukuk, AK",5230
1101,31179,42.20934475,-97.11926964,1,0,1,"Wayne, NE",9385
1102,8125,40.00346839,-102.4258673,2,0,2,"Yuma, CO",10019
1103,21175,37.92465657,-83.25558245,1,0,1,"Morgan, KY",13309
1104,21173,38.03253032,-83.9145241,8,0,8,"Montgomery, KY",28157
1105,30067,45.48965095,-110.52643940000002,7,0,7,"Park, MT",16606
1106,23017,44.49952995,-70.75682123,13,0,13,"Oxford, ME",57975
1107,36117,43.15494365,-77.02976528,48,0,48,"Wayne, NY",89918
1108,54109,37.612327,-81.54511071,1,0,1,"Wyoming, WV",20394
1109,53049,46.55418369,-123.7285716,1,0,1,"Pacific, WA",22471
1110,47181,35.23868267,-87.78644456,2,0,2,"Wayne, TN",16673
1111,42131,41.51955538,-76.01074915,13,0,13,"Wyoming, PA",26794
1112,18123,38.07809328,-86.63741946,4,0,4,"Perry, IN",19169
1113,19145,40.7393172,-95.1497813,3,0,3,"Page, IA",15107
1114,51139,38.61807452,-78.48797204,6,0,6,"Page, VA",23902
1115,19137,41.03018714,-95.15642896,1,0,1,"Montgomery, IA",9917
1116,51197,36.91582035,-81.07834059,7,0,7,"Wythe, VA",28684
1117,21193,37.25023553,-83.22922731,4,0,4,"Perry, KY",25758
1118,4027,32.76895712,-113.90666740000002,20,0,20,"Yuma, AZ",213787
1119,37137,35.15253315,-76.66559823,6,0,6,"Pamlico, NC",12726
1120,47179,36.29472368,-82.49454720000001,44,0,44,"Washington, TN",129375
1121,53051,48.53234021,-117.2741804,1,0,1,"Pend Oreille, WA",13724
1122,17145,38.08510853,-89.36856219,1,0,1,"Perry, IL",20916
1123,31185,40.87272618,-97.59710186,4,0,4,"York, NE",13679
1124,29139,38.94022054,-91.47000721,6,0,6,"Montgomery, MO",11551
1125,55091,44.58307413,-91.99949611,0,0,0,"Pepin, WI",7287
1126,40119,36.07695283,-96.97584944,29,0,29,"Payne, OK",81784
1127,42093,41.03023987,-76.66345939,44,0,44,"Montour, PA",18230
1128,23019,45.40194593,-68.65020455,36,0,36,"Penobscot, ME",152148
1129,26119,45.0275929,-84.12696227,1,0,1,"Montmorency, MI",9328
1130,51121,37.17746986,-80.37868691,34,0,34,"Montgomery, VA",98535
1131,54071,38.68314479,-79.35084086,1,0,1,"Pendleton, WV",6969
1132,21189,37.42823949,-83.68811419,2,0,2,"Owsley, KY",4415
1133,21191,38.69607718,-84.35599463,3,0,3,"Pendleton, KY",14590
1134,5149,35.00292371,-93.41171338,1,0,1,"Yell, AR",21341
1135,27165,43.97823903,-94.61413846,4,0,4,"Watonwan, MN",10897
1136,30111,45.93955949,-108.2691486,64,0,64,"Yellowstone, MT",161300
1137,48371,30.78097267,-102.7241261,5,0,5,"Pecos, TX",15823
1138,37189,36.23103603,-81.70033724,8,0,8,"Watauga, NC",56177
1139,29155,36.2130572,-89.78742322,8,0,8,"Pemiscot, MO",15805
1140,51191,36.72341572,-81.95666289,27,0,27,"Washington, VA",53740
1141,27173,44.71710183,-95.86842453,3,0,3,"Yellow Medicine, MN",9709
1142,37141,34.52265624,-77.90352133,5,0,5,"Pender, NC",63060
1143,55137,44.11324419,-89.24317107,2,0,2,"Waushara, WI",24443
